X,Y,Z
-80.1951042,43.3717708,268.50
-80.1917708,43.3717708,268.00
-80.8951042,43.3684375,364.00
-80.8917708,43.3684375,365.00
-80.8884375,43.3684375,365.00
-80.8851042,43.3684375,365.00
-80.8817708,43.3684375,365.00
-80.8784375,43.3684375,367.00
-80.8751042,43.3684375,367.00
-80.8717708,43.3684375,367.00
-80.8684375,43.3684375,368.00
-80.8651042,43.3684375,367.50
-80.8617708,43.3684375,369.00
-80.8584375,43.3684375,366.00
-80.8551042,43.3684375,364.00
-80.8517708,43.3684375,364.00
-80.8484375,43.3684375,361.00
-80.8451042,43.3684375,364.00
-80.8417708,43.3684375,364.50
-80.8384375,43.3684375,368.50
-80.8351042,43.3684375,369.00
-80.8317708,43.3684375,375.00
-80.8284375,43.3684375,375.00
-80.8251042,43.3684375,375.00
-80.8217708,43.3684375,375.50
-80.8184375,43.3684375,369.25
-80.8151042,43.3684375,363.00
-80.8117708,43.3684375,366.00
-80.8084375,43.3684375,369.50
-80.8051042,43.3684375,368.50
-80.8017708,43.3684375,365.00
-80.7984375,43.3684375,366.00
-80.7951042,43.3684375,363.50
-80.7917708,43.3684375,360.00
-80.7884375,43.3684375,366.00
-80.7851042,43.3684375,365.25
-80.7817708,43.3684375,362.50
-80.7784375,43.3684375,363.00
-80.7751042,43.3684375,365.00
-80.7717708,43.3684375,365.00
-80.7684375,43.3684375,364.25
-80.7651042,43.3684375,364.00
-80.7617708,43.3684375,364.00
-80.7584375,43.3684375,361.00
-80.7551042,43.3684375,354.75
-80.7517708,43.3684375,354.25
-80.7484375,43.3684375,355.00
-80.7451042,43.3684375,360.00
-80.7417708,43.3684375,358.75
-80.7384375,43.3684375,355.50
-80.7351042,43.3684375,359.75
-80.7317708,43.3684375,363.00
-80.7284375,43.3684375,364.75
-80.7251042,43.3684375,345.00
-80.7217708,43.3684375,338.00
-80.7184375,43.3684375,338.00
-80.7151042,43.3684375,345.50
-80.7117708,43.3684375,343.50
-80.7084375,43.3684375,356.50
-80.7051042,43.3684375,351.75
-80.7017708,43.3684375,356.00
-80.6984375,43.3684375,343.50
-80.6951042,43.3684375,341.00
-80.6917708,43.3684375,334.75
-80.6884375,43.3684375,331.00
-80.6851042,43.3684375,327.50
-80.6817708,43.3684375,325.00
-80.6784375,43.3684375,338.50
-80.6751042,43.3684375,337.00
-80.6717708,43.3684375,327.25
-80.6684375,43.3684375,326.50
-80.6651042,43.3684375,329.75
-80.6617708,43.3684375,331.50
-80.6584375,43.3684375,331.00
-80.6551042,43.3684375,332.00
-80.6517708,43.3684375,325.25
-80.6484375,43.3684375,329.50
-80.6451042,43.3684375,330.00
-80.6417708,43.3684375,332.75
-80.6384375,43.3684375,335.00
-80.6351042,43.3684375,334.50
-80.6317708,43.3684375,332.00
-80.6284375,43.3684375,340.00
-80.6251042,43.3684375,334.75
-80.6217708,43.3684375,344.50
-80.6184375,43.3684375,351.50
-80.6151042,43.3684375,350.75
-80.6117708,43.3684375,350.75
-80.6084375,43.3684375,356.25
-80.6051042,43.3684375,352.75
-80.6017708,43.3684375,359.00
-80.5984375,43.3684375,363.75
-80.5951042,43.3684375,370.00
-80.5917708,43.3684375,368.50
-80.5884375,43.3684375,366.00
-80.5851042,43.3684375,359.00
-80.5817708,43.3684375,361.00
-80.5784375,43.3684375,360.00
-80.5751042,43.3684375,346.50
-80.5717708,43.3684375,350.50
-80.5684375,43.3684375,345.00
-80.5651042,43.3684375,339.00
-80.5617708,43.3684375,343.50
-80.5584375,43.3684375,330.00
-80.5551042,43.3684375,333.50
-80.5517708,43.3684375,330.75
-80.5484375,43.3684375,329.00
-80.5451042,43.3684375,325.00
-80.5417708,43.3684375,321.50
-80.5384375,43.3684375,329.00
-80.5351042,43.3684375,325.25
-80.5317708,43.3684375,333.50
-80.5284375,43.3684375,334.25
-80.5251042,43.3684375,337.50
-80.5217708,43.3684375,340.00
-80.5184375,43.3684375,342.00
-80.5151042,43.3684375,341.75
-80.5117708,43.3684375,346.25
-80.5084375,43.3684375,353.00
-80.5051042,43.3684375,360.00
-80.5017708,43.3684375,355.25
-80.4984375,43.3684375,349.75
-80.4951042,43.3684375,351.50
-80.4917708,43.3684375,348.75
-80.4884375,43.3684375,349.00
-80.4851042,43.3684375,349.00
-80.4817708,43.3684375,343.25
-80.4784375,43.3684375,344.00
-80.4751042,43.3684375,350.00
-80.4717708,43.3684375,346.25
-80.4684375,43.3684375,345.00
-80.4651042,43.3684375,345.25
-80.4617708,43.3684375,341.25
-80.4584375,43.3684375,337.50
-80.4551042,43.3684375,324.25
-80.4517708,43.3684375,320.50
-80.4484375,43.3684375,313.50
-80.4451042,43.3684375,315.25
-80.4417708,43.3684375,308.50
-80.4384375,43.3684375,309.00
-80.4351042,43.3684375,305.00
-80.4317708,43.3684375,305.00
-80.4284375,43.3684375,304.00
-80.4251042,43.3684375,302.00
-80.4217708,43.3684375,301.00
-80.4184375,43.3684375,303.00
-80.4151042,43.3684375,305.00
-80.4117708,43.3684375,301.00
-80.4084375,43.3684375,300.75
-80.4051042,43.3684375,308.25
-80.4017708,43.3684375,309.50
-80.3984375,43.3684375,303.00
-80.3951042,43.3684375,304.00
-80.3917708,43.3684375,311.00
-80.3884375,43.3684375,307.75
-80.3851042,43.3684375,313.50
-80.3817708,43.3684375,300.00
-80.3784375,43.3684375,313.00
-80.3751042,43.3684375,315.75
-80.3717708,43.3684375,314.00
-80.3684375,43.3684375,315.00
-80.3651042,43.3684375,315.00
-80.3617708,43.3684375,317.00
-80.3584375,43.3684375,316.25
-80.3551042,43.3684375,314.50
-80.3517708,43.3684375,314.75
-80.3484375,43.3684375,315.00
-80.3451042,43.3684375,315.00
-80.3417708,43.3684375,311.50
-80.3384375,43.3684375,295.00
-80.3351042,43.3684375,292.00
-80.3317708,43.3684375,295.00
-80.3284375,43.3684375,288.25
-80.3251042,43.3684375,284.50
-80.3217708,43.3684375,266.25
-80.3184375,43.3684375,279.50
-80.3151042,43.3684375,287.75
-80.3117708,43.3684375,288.00
-80.3084375,43.3684375,285.00
-80.3051042,43.3684375,281.00
-80.3017708,43.3684375,277.50
-80.2984375,43.3684375,290.25
-80.2951042,43.3684375,294.75
-80.2917708,43.3684375,293.50
-80.2884375,43.3684375,296.00
-80.2851042,43.3684375,296.00
-80.2817708,43.3684375,296.00
-80.2784375,43.3684375,295.00
-80.2751042,43.3684375,309.25
-80.2717708,43.3684375,309.00
-80.2684375,43.3684375,303.25
-80.2651042,43.3684375,301.00
-80.2617708,43.3684375,294.00
-80.2584375,43.3684375,290.50
-80.2551042,43.3684375,289.75
-80.2517708,43.3684375,293.50
-80.2484375,43.3684375,299.25
-80.2451042,43.3684375,298.25
-80.2417708,43.3684375,300.00
-80.2384375,43.3684375,299.25
-80.2351042,43.3684375,293.75
-80.2317708,43.3684375,295.00
-80.2284375,43.3684375,292.50
-80.2251042,43.3684375,287.00
-80.2217708,43.3684375,285.00
-80.2184375,43.3684375,286.00
-80.2151042,43.3684375,282.00
-80.2117708,43.3684375,279.25
-80.2084375,43.3684375,271.25
-80.2051042,43.3684375,270.50
-80.2017708,43.3684375,267.00
-80.1984375,43.3684375,268.00
-80.1951042,43.3684375,267.50
-80.1917708,43.3684375,267.00
-80.8951042,43.3651042,365.00
-80.8917708,43.3651042,365.00
-80.8884375,43.3651042,365.00
-80.8851042,43.3651042,365.75
-80.8817708,43.3651042,367.25
-80.8784375,43.3651042,369.00
-80.8751042,43.3651042,369.50
-80.8717708,43.3651042,370.00
-80.8684375,43.3651042,370.00
-80.8651042,43.3651042,370.00
-80.8617708,43.3651042,365.75
-80.8584375,43.3651042,365.00
-80.8551042,43.3651042,361.50
-80.8517708,43.3651042,360.00
-80.8484375,43.3651042,359.00
-80.8451042,43.3651042,359.00
-80.8417708,43.3651042,360.00
-80.8384375,43.3651042,363.25
-80.8351042,43.3651042,367.75
-80.8317708,43.3651042,371.50
-80.8284375,43.3651042,373.50
-80.8251042,43.3651042,372.25
-80.8217708,43.3651042,370.25
-80.8184375,43.3651042,368.00
-80.8151042,43.3651042,360.00
-80.8117708,43.3651042,364.75
-80.8084375,43.3651042,362.00
-80.8051042,43.3651042,363.00
-80.8017708,43.3651042,359.00
-80.7984375,43.3651042,360.25
-80.7951042,43.3651042,357.75
-80.7917708,43.3651042,355.00
-80.7884375,43.3651042,360.00
-80.7851042,43.3651042,360.00
-80.7817708,43.3651042,361.75
-80.7784375,43.3651042,358.50
-80.7751042,43.3651042,361.00
-80.7717708,43.3651042,364.25
-80.7684375,43.3651042,363.50
-80.7651042,43.3651042,362.75
-80.7617708,43.3651042,360.25
-80.7584375,43.3651042,361.25
-80.7551042,43.3651042,360.00
-80.7517708,43.3651042,350.00
-80.7484375,43.3651042,352.00
-80.7451042,43.3651042,350.25
-80.7417708,43.3651042,350.75
-80.7384375,43.3651042,347.25
-80.7351042,43.3651042,351.75
-80.7317708,43.3651042,358.00
-80.7284375,43.3651042,365.00
-80.7251042,43.3651042,361.00
-80.7217708,43.3651042,366.00
-80.7184375,43.3651042,363.00
-80.7151042,43.3651042,362.50
-80.7117708,43.3651042,360.00
-80.7084375,43.3651042,360.00
-80.7051042,43.3651042,356.00
-80.7017708,43.3651042,356.00
-80.6984375,43.3651042,356.00
-80.6951042,43.3651042,352.75
-80.6917708,43.3651042,344.75
-80.6884375,43.3651042,338.00
-80.6851042,43.3651042,330.00
-80.6817708,43.3651042,327.75
-80.6784375,43.3651042,344.50
-80.6751042,43.3651042,342.00
-80.6717708,43.3651042,337.75
-80.6684375,43.3651042,323.25
-80.6651042,43.3651042,328.00
-80.6617708,43.3651042,327.50
-80.6584375,43.3651042,325.00
-80.6551042,43.3651042,323.50
-80.6517708,43.3651042,330.00
-80.6484375,43.3651042,336.00
-80.6451042,43.3651042,330.75
-80.6417708,43.3651042,333.00
-80.6384375,43.3651042,331.25
-80.6351042,43.3651042,328.00
-80.6317708,43.3651042,328.00
-80.6284375,43.3651042,331.00
-80.6251042,43.3651042,332.00
-80.6217708,43.3651042,339.00
-80.6184375,43.3651042,344.75
-80.6151042,43.3651042,351.00
-80.6117708,43.3651042,353.50
-80.6084375,43.3651042,356.25
-80.6051042,43.3651042,359.75
-80.6017708,43.3651042,360.25
-80.5984375,43.3651042,362.00
-80.5951042,43.3651042,365.50
-80.5917708,43.3651042,367.50
-80.5884375,43.3651042,365.50
-80.5851042,43.3651042,360.50
-80.5817708,43.3651042,359.00
-80.5784375,43.3651042,351.75
-80.5751042,43.3651042,351.00
-80.5717708,43.3651042,352.25
-80.5684375,43.3651042,344.75
-80.5651042,43.3651042,340.00
-80.5617708,43.3651042,339.00
-80.5584375,43.3651042,330.75
-80.5551042,43.3651042,341.00
-80.5517708,43.3651042,340.00
-80.5484375,43.3651042,336.25
-80.5451042,43.3651042,328.00
-80.5417708,43.3651042,321.50
-80.5384375,43.3651042,325.75
-80.5351042,43.3651042,334.25
-80.5317708,43.3651042,339.75
-80.5284375,43.3651042,337.00
-80.5251042,43.3651042,338.50
-80.5217708,43.3651042,342.00
-80.5184375,43.3651042,348.75
-80.5151042,43.3651042,350.00
-80.5117708,43.3651042,356.50
-80.5084375,43.3651042,356.00
-80.5051042,43.3651042,361.50
-80.5017708,43.3651042,359.75
-80.4984375,43.3651042,351.00
-80.4951042,43.3651042,350.00
-80.4917708,43.3651042,346.50
-80.4884375,43.3651042,343.00
-80.4851042,43.3651042,341.50
-80.4817708,43.3651042,339.75
-80.4784375,43.3651042,343.50
-80.4751042,43.3651042,352.50
-80.4717708,43.3651042,348.00
-80.4684375,43.3651042,340.00
-80.4651042,43.3651042,346.50
-80.4617708,43.3651042,345.50
-80.4584375,43.3651042,344.50
-80.4551042,43.3651042,340.75
-80.4517708,43.3651042,331.75
-80.4484375,43.3651042,322.25
-80.4451042,43.3651042,319.75
-80.4417708,43.3651042,319.50
-80.4384375,43.3651042,314.00
-80.4351042,43.3651042,306.50
-80.4317708,43.3651042,305.00
-80.4284375,43.3651042,303.00
-80.4251042,43.3651042,302.25
-80.4217708,43.3651042,306.00
-80.4184375,43.3651042,306.25
-80.4151042,43.3651042,308.00
-80.4117708,43.3651042,303.25
-80.4084375,43.3651042,311.00
-80.4051042,43.3651042,309.00
-80.4017708,43.3651042,309.75
-80.3984375,43.3651042,310.75
-80.3951042,43.3651042,315.00
-80.3917708,43.3651042,315.00
-80.3884375,43.3651042,313.50
-80.3851042,43.3651042,310.00
-80.3817708,43.3651042,306.00
-80.3784375,43.3651042,305.00
-80.3751042,43.3651042,305.00
-80.3717708,43.3651042,309.00
-80.3684375,43.3651042,317.00
-80.3651042,43.3651042,315.00
-80.3617708,43.3651042,320.00
-80.3584375,43.3651042,317.00
-80.3551042,43.3651042,314.75
-80.3517708,43.3651042,315.00
-80.3484375,43.3651042,315.00
-80.3451042,43.3651042,313.00
-80.3417708,43.3651042,311.50
-80.3384375,43.3651042,305.75
-80.3351042,43.3651042,294.00
-80.3317708,43.3651042,291.00
-80.3284375,43.3651042,311.00
-80.3251042,43.3651042,300.50
-80.3217708,43.3651042,281.25
-80.3184375,43.3651042,264.75
-80.3151042,43.3651042,269.25
-80.3117708,43.3651042,288.00
-80.3084375,43.3651042,285.00
-80.3051042,43.3651042,278.25
-80.3017708,43.3651042,284.00
-80.2984375,43.3651042,290.00
-80.2951042,43.3651042,296.00
-80.2917708,43.3651042,298.00
-80.2884375,43.3651042,299.00
-80.2851042,43.3651042,298.00
-80.2817708,43.3651042,299.25
-80.2784375,43.3651042,305.50
-80.2751042,43.3651042,299.50
-80.2717708,43.3651042,303.75
-80.2684375,43.3651042,299.00
-80.2651042,43.3651042,288.75
-80.2617708,43.3651042,288.25
-80.2584375,43.3651042,295.00
-80.2551042,43.3651042,292.00
-80.2517708,43.3651042,296.00
-80.2484375,43.3651042,299.00
-80.2451042,43.3651042,295.00
-80.2417708,43.3651042,295.50
-80.2384375,43.3651042,295.00
-80.2351042,43.3651042,295.00
-80.2317708,43.3651042,290.00
-80.2284375,43.3651042,285.25
-80.2251042,43.3651042,284.25
-80.2217708,43.3651042,285.00
-80.2184375,43.3651042,285.50
-80.2151042,43.3651042,281.75
-80.2117708,43.3651042,279.50
-80.2084375,43.3651042,274.50
-80.2051042,43.3651042,270.25
-80.2017708,43.3651042,267.00
-80.1984375,43.3651042,266.00
-80.1951042,43.3651042,265.25
-80.1917708,43.3651042,267.00
-80.8951042,43.3617708,364.50
-80.8917708,43.3617708,365.00
-80.8884375,43.3617708,365.75
-80.8851042,43.3617708,368.00
-80.8817708,43.3617708,370.00
-80.8784375,43.3617708,370.00
-80.8751042,43.3617708,370.00
-80.8717708,43.3617708,370.00
-80.8684375,43.3617708,367.00
-80.8651042,43.3617708,365.25
-80.8617708,43.3617708,365.75
-80.8584375,43.3617708,363.00
-80.8551042,43.3617708,360.00
-80.8517708,43.3617708,360.00
-80.8484375,43.3617708,358.25
-80.8451042,43.3617708,357.00
-80.8417708,43.3617708,355.75
-80.8384375,43.3617708,360.25
-80.8351042,43.3617708,364.00
-80.8317708,43.3617708,365.00
-80.8284375,43.3617708,370.25
-80.8251042,43.3617708,370.00
-80.8217708,43.3617708,370.00
-80.8184375,43.3617708,363.75
-80.8151042,43.3617708,358.25
-80.8117708,43.3617708,359.00
-80.8084375,43.3617708,360.50
-80.8051042,43.3617708,360.00
-80.8017708,43.3617708,360.00
-80.7984375,43.3617708,360.00
-80.7951042,43.3617708,352.75
-80.7917708,43.3617708,351.50
-80.7884375,43.3617708,356.00
-80.7851042,43.3617708,360.00
-80.7817708,43.3617708,358.00
-80.7784375,43.3617708,357.00
-80.7751042,43.3617708,361.50
-80.7717708,43.3617708,365.00
-80.7684375,43.3617708,362.75
-80.7651042,43.3617708,357.50
-80.7617708,43.3617708,358.00
-80.7584375,43.3617708,360.00
-80.7551042,43.3617708,359.00
-80.7517708,43.3617708,361.25
-80.7484375,43.3617708,361.00
-80.7451042,43.3617708,363.25
-80.7417708,43.3617708,361.00
-80.7384375,43.3617708,359.00
-80.7351042,43.3617708,350.50
-80.7317708,43.3617708,351.50
-80.7284375,43.3617708,364.25
-80.7251042,43.3617708,367.00
-80.7217708,43.3617708,368.00
-80.7184375,43.3617708,366.50
-80.7151042,43.3617708,365.00
-80.7117708,43.3617708,362.50
-80.7084375,43.3617708,360.00
-80.7051042,43.3617708,360.00
-80.7017708,43.3617708,355.00
-80.6984375,43.3617708,355.75
-80.6951042,43.3617708,351.00
-80.6917708,43.3617708,346.00
-80.6884375,43.3617708,346.00
-80.6851042,43.3617708,346.00
-80.6817708,43.3617708,345.00
-80.6784375,43.3617708,341.50
-80.6751042,43.3617708,338.00
-80.6717708,43.3617708,335.00
-80.6684375,43.3617708,326.00
-80.6651042,43.3617708,321.75
-80.6617708,43.3617708,323.00
-80.6584375,43.3617708,325.00
-80.6551042,43.3617708,320.50
-80.6517708,43.3617708,319.50
-80.6484375,43.3617708,329.75
-80.6451042,43.3617708,328.25
-80.6417708,43.3617708,330.75
-80.6384375,43.3617708,327.00
-80.6351042,43.3617708,327.50
-80.6317708,43.3617708,335.00
-80.6284375,43.3617708,335.00
-80.6251042,43.3617708,329.75
-80.6217708,43.3617708,339.25
-80.6184375,43.3617708,350.50
-80.6151042,43.3617708,353.75
-80.6117708,43.3617708,355.00
-80.6084375,43.3617708,360.00
-80.6051042,43.3617708,360.75
-80.6017708,43.3617708,365.00
-80.5984375,43.3617708,364.50
-80.5951042,43.3617708,362.00
-80.5917708,43.3617708,357.00
-80.5884375,43.3617708,365.00
-80.5851042,43.3617708,362.00
-80.5817708,43.3617708,358.00
-80.5784375,43.3617708,353.50
-80.5751042,43.3617708,342.75
-80.5717708,43.3617708,342.25
-80.5684375,43.3617708,335.00
-80.5651042,43.3617708,332.00
-80.5617708,43.3617708,334.75
-80.5584375,43.3617708,344.50
-80.5551042,43.3617708,346.00
-80.5517708,43.3617708,340.50
-80.5484375,43.3617708,334.00
-80.5451042,43.3617708,336.00
-80.5417708,43.3617708,327.00
-80.5384375,43.3617708,322.00
-80.5351042,43.3617708,324.50
-80.5317708,43.3617708,340.00
-80.5284375,43.3617708,339.50
-80.5251042,43.3617708,339.75
-80.5217708,43.3617708,341.25
-80.5184375,43.3617708,347.25
-80.5151042,43.3617708,355.00
-80.5117708,43.3617708,355.50
-80.5084375,43.3617708,361.00
-80.5051042,43.3617708,358.75
-80.5017708,43.3617708,361.00
-80.4984375,43.3617708,360.25
-80.4951042,43.3617708,360.25
-80.4917708,43.3617708,350.50
-80.4884375,43.3617708,347.75
-80.4851042,43.3617708,343.75
-80.4817708,43.3617708,335.50
-80.4784375,43.3617708,340.00
-80.4751042,43.3617708,345.25
-80.4717708,43.3617708,349.75
-80.4684375,43.3617708,340.50
-80.4651042,43.3617708,335.00
-80.4617708,43.3617708,339.00
-80.4584375,43.3617708,344.50
-80.4551042,43.3617708,340.75
-80.4517708,43.3617708,341.00
-80.4484375,43.3617708,324.50
-80.4451042,43.3617708,316.25
-80.4417708,43.3617708,313.00
-80.4384375,43.3617708,308.00
-80.4351042,43.3617708,305.25
-80.4317708,43.3617708,305.00
-80.4284375,43.3617708,303.00
-80.4251042,43.3617708,305.00
-80.4217708,43.3617708,307.00
-80.4184375,43.3617708,309.00
-80.4151042,43.3617708,310.00
-80.4117708,43.3617708,310.00
-80.4084375,43.3617708,310.00
-80.4051042,43.3617708,310.00
-80.4017708,43.3617708,310.00
-80.3984375,43.3617708,312.00
-80.3951042,43.3617708,315.25
-80.3917708,43.3617708,315.00
-80.3884375,43.3617708,312.00
-80.3851042,43.3617708,315.00
-80.3817708,43.3617708,308.50
-80.3784375,43.3617708,309.50
-80.3751042,43.3617708,310.00
-80.3717708,43.3617708,308.00
-80.3684375,43.3617708,307.75
-80.3651042,43.3617708,314.00
-80.3617708,43.3617708,318.50
-80.3584375,43.3617708,316.00
-80.3551042,43.3617708,310.50
-80.3517708,43.3617708,315.00
-80.3484375,43.3617708,315.50
-80.3451042,43.3617708,314.50
-80.3417708,43.3617708,318.50
-80.3384375,43.3617708,320.00
-80.3351042,43.3617708,294.00
-80.3317708,43.3617708,294.00
-80.3284375,43.3617708,305.00
-80.3251042,43.3617708,292.25
-80.3217708,43.3617708,283.50
-80.3184375,43.3617708,270.00
-80.3151042,43.3617708,267.00
-80.3117708,43.3617708,280.75
-80.3084375,43.3617708,275.00
-80.3051042,43.3617708,289.50
-80.3017708,43.3617708,292.50
-80.2984375,43.3617708,293.00
-80.2951042,43.3617708,294.00
-80.2917708,43.3617708,300.00
-80.2884375,43.3617708,300.00
-80.2851042,43.3617708,301.50
-80.2817708,43.3617708,306.00
-80.2784375,43.3617708,299.25
-80.2751042,43.3617708,294.00
-80.2717708,43.3617708,294.00
-80.2684375,43.3617708,288.00
-80.2651042,43.3617708,288.00
-80.2617708,43.3617708,290.75
-80.2584375,43.3617708,294.75
-80.2551042,43.3617708,295.25
-80.2517708,43.3617708,296.50
-80.2484375,43.3617708,293.50
-80.2451042,43.3617708,291.50
-80.2417708,43.3617708,292.25
-80.2384375,43.3617708,291.00
-80.2351042,43.3617708,285.50
-80.2317708,43.3617708,282.00
-80.2284375,43.3617708,283.50
-80.2251042,43.3617708,285.50
-80.2217708,43.3617708,275.00
-80.2184375,43.3617708,276.00
-80.2151042,43.3617708,268.00
-80.2117708,43.3617708,269.00
-80.2084375,43.3617708,270.00
-80.2051042,43.3617708,267.50
-80.2017708,43.3617708,266.00
-80.1984375,43.3617708,266.00
-80.1951042,43.3617708,264.00
-80.1917708,43.3617708,269.00
-80.8951042,43.3584375,365.00
-80.8917708,43.3584375,365.00
-80.8884375,43.3584375,367.00
-80.8851042,43.3584375,368.00
-80.8817708,43.3584375,367.00
-80.8784375,43.3584375,366.00
-80.8751042,43.3584375,364.50
-80.8717708,43.3584375,363.00
-80.8684375,43.3584375,362.50
-80.8651042,43.3584375,362.00
-80.8617708,43.3584375,363.00
-80.8584375,43.3584375,363.00
-80.8551042,43.3584375,362.00
-80.8517708,43.3584375,361.00
-80.8484375,43.3584375,360.00
-80.8451042,43.3584375,358.00
-80.8417708,43.3584375,358.50
-80.8384375,43.3584375,356.00
-80.8351042,43.3584375,360.00
-80.8317708,43.3584375,364.50
-80.8284375,43.3584375,364.50
-80.8251042,43.3584375,365.00
-80.8217708,43.3584375,361.00
-80.8184375,43.3584375,360.00
-80.8151042,43.3584375,358.00
-80.8117708,43.3584375,354.50
-80.8084375,43.3584375,357.50
-80.8051042,43.3584375,365.00
-80.8017708,43.3584375,357.00
-80.7984375,43.3584375,361.00
-80.7951042,43.3584375,349.25
-80.7917708,43.3584375,348.75
-80.7884375,43.3584375,351.75
-80.7851042,43.3584375,352.75
-80.7817708,43.3584375,354.00
-80.7784375,43.3584375,355.00
-80.7751042,43.3584375,359.25
-80.7717708,43.3584375,360.00
-80.7684375,43.3584375,357.50
-80.7651042,43.3584375,355.50
-80.7617708,43.3584375,354.00
-80.7584375,43.3584375,355.00
-80.7551042,43.3584375,358.00
-80.7517708,43.3584375,362.00
-80.7484375,43.3584375,365.00
-80.7451042,43.3584375,364.00
-80.7417708,43.3584375,360.00
-80.7384375,43.3584375,357.50
-80.7351042,43.3584375,355.25
-80.7317708,43.3584375,347.00
-80.7284375,43.3584375,360.75
-80.7251042,43.3584375,365.50
-80.7217708,43.3584375,370.00
-80.7184375,43.3584375,369.50
-80.7151042,43.3584375,365.75
-80.7117708,43.3584375,363.00
-80.7084375,43.3584375,363.00
-80.7051042,43.3584375,362.00
-80.7017708,43.3584375,360.00
-80.6984375,43.3584375,357.00
-80.6951042,43.3584375,356.75
-80.6917708,43.3584375,352.50
-80.6884375,43.3584375,345.00
-80.6851042,43.3584375,344.50
-80.6817708,43.3584375,344.00
-80.6784375,43.3584375,341.00
-80.6751042,43.3584375,335.50
-80.6717708,43.3584375,327.00
-80.6684375,43.3584375,320.00
-80.6651042,43.3584375,327.00
-80.6617708,43.3584375,329.50
-80.6584375,43.3584375,327.50
-80.6551042,43.3584375,326.00
-80.6517708,43.3584375,320.00
-80.6484375,43.3584375,325.00
-80.6451042,43.3584375,324.00
-80.6417708,43.3584375,323.50
-80.6384375,43.3584375,325.00
-80.6351042,43.3584375,325.00
-80.6317708,43.3584375,331.50
-80.6284375,43.3584375,333.50
-80.6251042,43.3584375,331.50
-80.6217708,43.3584375,333.25
-80.6184375,43.3584375,336.00
-80.6151042,43.3584375,347.75
-80.6117708,43.3584375,352.75
-80.6084375,43.3584375,361.00
-80.6051042,43.3584375,359.00
-80.6017708,43.3584375,362.00
-80.5984375,43.3584375,362.50
-80.5951042,43.3584375,363.50
-80.5917708,43.3584375,361.00
-80.5884375,43.3584375,354.00
-80.5851042,43.3584375,345.00
-80.5817708,43.3584375,343.00
-80.5784375,43.3584375,339.00
-80.5751042,43.3584375,339.00
-80.5717708,43.3584375,338.50
-80.5684375,43.3584375,340.50
-80.5651042,43.3584375,343.50
-80.5617708,43.3584375,342.25
-80.5584375,43.3584375,346.00
-80.5551042,43.3584375,348.00
-80.5517708,43.3584375,345.00
-80.5484375,43.3584375,338.50
-80.5451042,43.3584375,333.75
-80.5417708,43.3584375,335.00
-80.5384375,43.3584375,329.75
-80.5351042,43.3584375,320.25
-80.5317708,43.3584375,320.25
-80.5284375,43.3584375,329.00
-80.5251042,43.3584375,334.75
-80.5217708,43.3584375,330.75
-80.5184375,43.3584375,332.50
-80.5151042,43.3584375,337.00
-80.5117708,43.3584375,343.00
-80.5084375,43.3584375,344.75
-80.5051042,43.3584375,350.00
-80.5017708,43.3584375,357.00
-80.4984375,43.3584375,357.50
-80.4951042,43.3584375,353.00
-80.4917708,43.3584375,349.00
-80.4884375,43.3584375,353.50
-80.4851042,43.3584375,348.00
-80.4817708,43.3584375,338.75
-80.4784375,43.3584375,332.50
-80.4751042,43.3584375,336.25
-80.4717708,43.3584375,333.25
-80.4684375,43.3584375,341.00
-80.4651042,43.3584375,336.00
-80.4617708,43.3584375,331.50
-80.4584375,43.3584375,335.00
-80.4551042,43.3584375,341.50
-80.4517708,43.3584375,343.50
-80.4484375,43.3584375,340.00
-80.4451042,43.3584375,319.75
-80.4417708,43.3584375,312.50
-80.4384375,43.3584375,309.00
-80.4351042,43.3584375,306.00
-80.4317708,43.3584375,305.00
-80.4284375,43.3584375,305.00
-80.4251042,43.3584375,305.00
-80.4217708,43.3584375,307.00
-80.4184375,43.3584375,309.00
-80.4151042,43.3584375,309.75
-80.4117708,43.3584375,307.50
-80.4084375,43.3584375,312.00
-80.4051042,43.3584375,310.00
-80.4017708,43.3584375,310.00
-80.3984375,43.3584375,310.00
-80.3951042,43.3584375,313.50
-80.3917708,43.3584375,314.75
-80.3884375,43.3584375,314.00
-80.3851042,43.3584375,315.00
-80.3817708,43.3584375,311.75
-80.3784375,43.3584375,316.00
-80.3751042,43.3584375,315.75
-80.3717708,43.3584375,309.00
-80.3684375,43.3584375,308.75
-80.3651042,43.3584375,310.00
-80.3617708,43.3584375,315.00
-80.3584375,43.3584375,314.25
-80.3551042,43.3584375,310.00
-80.3517708,43.3584375,310.00
-80.3484375,43.3584375,311.50
-80.3451042,43.3584375,313.00
-80.3417708,43.3584375,314.00
-80.3384375,43.3584375,311.00
-80.3351042,43.3584375,309.50
-80.3317708,43.3584375,320.50
-80.3284375,43.3584375,299.00
-80.3251042,43.3584375,287.50
-80.3217708,43.3584375,285.00
-80.3184375,43.3584375,269.50
-80.3151042,43.3584375,266.75
-80.3117708,43.3584375,272.00
-80.3084375,43.3584375,289.50
-80.3051042,43.3584375,287.00
-80.3017708,43.3584375,290.00
-80.2984375,43.3584375,290.25
-80.2951042,43.3584375,293.00
-80.2917708,43.3584375,298.25
-80.2884375,43.3584375,298.50
-80.2851042,43.3584375,297.50
-80.2817708,43.3584375,301.00
